Stars,HelpfulVotes,Review,Polarity,sentiment(Polarity)
5,0,"Can i connect my fire tv with Alexa,the Alexa integration is good, sounds good and loud and Bluetooth connectivity is good.",0.55,Positive
5,0,Good very Good product go for it no dought at very useful gadget.,0.666666667,Positive
4,0,Voice is very clear 😃But if it's without plug work it is more demanding echodit 3rd generation,0.21,Positive
5,0,Nice product I loved it very much it has made my life happier by listening to various songs and music,0.39,Positive
1,0,Product is Good but no bettery and no internet then dummy.ALEXA INPUT IS BETTER THEN THIS ONE,0.6,Positive
5,0,"The media could not be loaded.  Bought for my kido , he loved it best thing for gifting thanku Amazon",0.85,Positive
4,0,"Need help .... Alexa, who has been great so far, is still working only on her own speakers, but has stopped sending signal to the external speakers suddenly. Cant figure out why. Please help. Keshav Aggarwal 21st Dec 2018.",0.214285714,Positive
3,0,"Good but not best, lot of things to be improved by amazon. Alexa always takes only single command, again and again we have to repeat for conversation.",0.032142857,Positive
5,0,Superb buy ! 10x better than echo dot 2 ! Can safely say that I have both. Go ahead buy it !!!,0.8671875,Positive
4,0,Good sound quality. i have Google Nest hub also Alexa not more than smart than Google,0.266071429,Positive
5,0,Easy to ConfigureMy Child is Very Much Happy Using this.Would love to Explore more.OverAll Very Happy to Have Got It with Good Deal.,0.686666667,Positive
4,0,The product is good and value for money. So in that sense i should be happy. Can you recommend some speakers which i could consider. I use the ALEXA as a speaker for my music which is on my computer and it is matched to my computer.,0.75,Positive
2,0,"The volume has become too low and Alexa is not responding properly to the commands. Sometimes it behaves abruptly and stops suddenly. I also complained to the customer care but after some time, it started functioning adversely again",-0.085,Negative
5,0,"Its kind of family member to accompany, you think of anything and Alexa is there to answer, what a wonderful use of AI",0.8,Positive
5,0,Product is good better in sound quality and response then the earlier version . Also works with my bulb 💡,0.4,Positive
1,1,"Very poor sound recongnition. It is not even playing the songs it just says"" Sorry the device is offline"" tried asking customer care guys but they are also clueless of this bug/issue.",-0.206666667,Negative
1,1,The media could not be loaded.  Don't buy Alexa it's ease of money even when I tried to refund they said we are not able to reach customer.... As an independent person they don't let you play regional songs.,-0.125,Negative
3,0,This Echo dot is bit useful for listening songs and other information but these are limited and not able to get regional info. Also voice recognition is poor. Stereo sound quality is good. Easy to carry and connect to other WiFi networks.,0.095767196,Positive
1,0,It's totally waste of money...Voice recognition is very poor if u r playing anything on this device.If u hv too much time to waste then only buy this product. It's not as smooth as shown in Advertisement.,-0.053333333,Negative
5,0,Every home must have. Excellent product. A good companion for those who are alone or lonely,0.533333333,Positive
3,0,Doesn't include google and that's what I didn't like.. When on high volume you have to shout loudly.,0.13,Positive
2,0,Overall the product is OK.The music sound quality goes too bad once the volume is turned maximum.When called the customer care he is too rude and acted as if it is my problem that this amazon's product is creating issue,-0.15,Negative
4,0,Good. Good response. Still learning. Sometimes delay in response.,0.7,Positive
5,0,So far so good. I assume Alexa will further transform the way we interact with it.,0.266666667,Positive
5,0,Great product for the price. Bought it for 1700₹ love the produt,0.65,Positive
4,0,"Integration with wifi setup is very bad, if some has patency then buy, as setup takes more than 5mins .Voice recognition has to improve more.Sound is good , we loved it.",0.2475,Positive
5,0,The quality of reception is good. Sound quality is also good. Needs continuous power supply. Good Bluetooth connectivity as well.,0.625,Positive
4,0,Overall good.Poor language skills. Always misunderstand the instructions. Good for English. Poor skills to play Telugu songs.,0.075,Positive
1,1,When i trying to connect my Bluetooth to eco dot then its showing 'an app is needed to use this device.' Pls fix my problem,0,Neutral
5,0,"Yes, there is some lag in alexa hearing the command, but overall its value for money if bought at discount. With syska WIFI bulb it was just amazing deal.",0.3,Positive
1,3,"I hope there is minus star there. This device is total waste don't connect automatically most of the time and don't understand what you ask.With loud music don't respond to your command. Total waste of money, I must say.",0.014285714,Positive
5,0,"Like alexa very much, very easy to configured. Good sound quality, can be audible in whole flat, can hear news anytime now. Kids just love it, anytime they can hear any song, story, rynes etc.",0.389722222,Positive
4,0,"really its good product .soundwise its very good at this range as smart speaker ,heavy basslookwise good looking as comared to other smart speakerlistenwise listen power is great then other smart speaker.",0.318441558,Positive
5,0,Since I purchased it I am relaxed. it listens to all commands and always attends. I would urge every one to buy it,0,Neutral
5,0,"It is better than Google home mini in all aspects except for the assistance it lacks somewhere there it would answer 6/10 questions where rest 4 will be Sorry, I don't know that or i am not sure.. sound quality is the + point and it supports kindle and other Amazon eco system apps .",0.005,Positive
5,0,"I am much impressed withe build quality, the sound. Though the app is quite slow. Need to improve in search engine. Overall a great product. Got it for only 2000 this Amazon festival.",0.316666667,Positive
1,1,Many times I have to try to install in my phone but not connected I don't know why this happened please help me otherwise I will return this item..,0.5,Positive
3,0,The product is not good compared to Google mini.. no much sing collection in amazon music..the listening time is very less.. most of the time it will start searching before we completes our sentence.,-0.041666667,Negative
5,0,Wow is only word I get to my mind ! Amazing piece of technology by Amazon .Its just plug and play and too good and very responsive .. its too good and must have in every house .,0.383333333,Positive
5,0,First of all I didn’t expect sound quality because afterall I thought it has some smart home capabilities! But after receiving the sound quality was unexpected! Bass is Great ! And voice recognition is also good but need some improvement,0.374107143,Positive
3,0,Can't work without power...no battery... frequency is not high. U can go for better product in this range that can work without power,0.21,Positive
5,0,Love the color. Love the features. And love the design. Last year bought fire tv stick and this year Echo dot.Alexa is best.,0.5,Positive
4,0,I loved the sound quality and build of the product. But I faced issue with voice recognition in terms of volume adjustment. Need to specify the exact work and name of the work to be done by Alexa else Alexa is just sorry about it.,0.2125,Positive
1,1,Not working this something irritating with Amazon product. For return of the product Amazon put the wrong address and also not resolved my query.,-0.45,Negative
5,0,So far I've found this best AI assistant among all. Sound quality is perfect and voice recognition is nearly perfect.,0.7,Positive
1,1,The sound is not very clear.,0.180769231,Positive
5,0,All very good quality but settings need to be more simpler,0.705,Positive
3,1,Echo device is good but wipro bulb is defective. Replaced the bulb one time but new one also defective. Not all colours glowing,0.418181818,Positive
3,0,"The media could not be loaded.  Hi Amazon, I bought Alexa device a year ago... Not used much still looks new, But it's not working as before properly, not responding as expected, Attached video with issue.",0.059090909,Positive
4,0,"Overall it’s a good quality speaker at the given price. It’s good for small setup and at average sound levels , at high volumes it loses the quality a bit . The microphones are average compared to echo plus.",0.123333333,Positive
5,0,Sound quality is good but when it comes to tune in radio that alexa is blank and even alexa is only supported for amazon music or few channels . If you are thinking favourite music its very hard to find in alexa.,0.086805556,Positive
4,0,"Only big disappointment is song library. It only plays songs from Amazon Music. No access to YouTube.Google Home is a better alternative, but the output sound is not so good.",0.142857143,Positive
1,1,not many options of indian songs on amazon music. light blue light keeps swirling and cannot be stopped. would like to know why.,0.1375,Positive
2,0,It is not so good. It requires a continuous wifi connection. So it can't connect by mobile data . It is not possible to have a wifi connection all time. This is no battery inside it also need a continuous power supply.,0.35,Positive
5,0,"Im writing after 2 years ,Great product at this price.but a little annoying for Indian customers.i bought it for 2000 and later I returned only smart bulb as it's not working and then I got 700 back .so final price of eco dot is 1300 which is unbelievable",-0.024801587,Negative
5,0,Alexa integration is quite good but it needs a little improvement sound quality is great but 4 stars for that because it's Bass should get increased a little bit and it gives no problem while connecting with other devices,0.178571429,Positive
5,0,"This is very good product song quality is very good, Alexa also receive command in Hindi so my mother is very happy, she command har in Hindi and Alexa support her command",0.94,Positive
4,0,Go for it. Access the wifi and Bluetooth enabled devices on sofa.,0,Neutral
5,0,Nice output.Maps our voice well.Sometimes have to say loud if ur room is big.It cannot answer questions like Google.Sound is awesome.,0.566666667,Positive
3,0,Speaker output and voice quality is good. Product build quality is also good.Interaction with Alexa though is not simple and follows specific strings and syntax like commands.Still recognises voice with good accuracy.Misses a key and rather simplest function to use this device as a hands free speaker phone when paired with cell phone. It must be incorporated.,0.3,Positive
2,0,replacing the alexa but voice recognition is not worth as expected so I am hoping the replaced alexa is going to be better. We literally have to say many times or else if we shout at it then only our voice is been considered. Sad,0.041666667,Positive
4,0,"Gud Device , follow all commands in English ,For kids a gud frnd to answer their questions wch Google knowsFor entertainment play all musicI still not tried Amazon accountproduct reorder , zomato order",0,Neutral
5,0,Alexa Voice Recognition Is Excellent.Alexa Sound Quality Is awesome.There Is no problem with the Alexa.Microphone Is Amazing.I loved it.❤Alexa 3rd Generation is best than others.,0.525,Positive
4,0,"good speaker, but hv to shout when song is onn...jst like wify...some time dont listen to u at all, or ignore 😉said to play Kishor kumar songs, but playing some Bhojpuri kishor kumar songs",0.7,Positive
5,0,"1. Easy setup. For me it felt like, it was preset for me.2. Sound quality great for small size.3. Reads kindle books from kindle account clearly.I am still try to make best use of it.",0.476666667,Positive
5,0,I am using it for home automation and music. Alexa is simply too good. I am looking forward for it to become smarter.,0.35,Positive
3,0,Alexa is a problem as there are times when she doesn't respond to instructions.On the initial day of set up she kept making a mistake and was not recognising our voice. I didn't expect this from Alexa,0,Neutral
5,0,Sound has more bass even at 0 levels. Otherwise its a great gadget to have,0.3875,Positive
1,1,Intial 10days the device was alright and working ok whereas from the 11th day it started having problem like it starts making beep noice while the music is playing and i am not able to return the device as they have given 10days time for the return So Amazon help me with this.,0.125,Positive
5,0,I recommend to go for this powerful and smart AI without any hesitant,0.257142857,Positive
5,0,Speaker is really good and the mic has also very nice range. Alexa integration is excellent and works perfectly as described with every feautures it has to offer whether it is playing music or to control smart devices.,0.738857143,Positive
5,0,Thanks to Amazon for this amazing product and I loved itmoreover my nephew and my neice liked it so much and spending more time with itsounds great and faced no issued with connectivity too,0.514285714,Positive
5,0,♥ She listen to me better than anyone 😂 better partner for entertainment she should be in every home 🏡 😂 😂 😂 ♥ ♥ ♥ ♥,0.857142857,Positive
5,0,Yeah I bought it for the memes but it's actually a great device and it's a great step-up from the second gen echo dot. The sound quality is a huge difference and tbh it sounds amazing for a tiny device. Yeah I connect it to my 4k android Bravia and play pewdiepie videos😂😂. But to summarize it's a really great device that serves as your personal assistant. It's worth it,0.41,Positive
5,0,In the beginning I could not connect my phone to echo dot.. Put my remarks online...received help from the call Centre...I connected echo dot successfully both to Alexa and blue tooth speaker...it is now working fine..,0.388888889,Positive
1,1,Most of the songs it's not playingIt doesn't access YouTube songs or available in Google songs..Great disappointment99% songs what we ask to play it Says sorry,0.133333333,Positive
1,2,Does not work with mobile hotspot.Connected successfully to internet but Alexa doesn't respond to voice commands.,0.75,Positive
2,0,"I have two echo dots. this one doesn't even wake up when i call it. only after successive tries it wakes up. In-fact before this wakes up, my echo dot downstairs wakes up. so disappointed.",-0.283333333,Negative
4,0,"Sound quality is good but Alexa AI integration is not that powerful. It’s doesn’t know many of the answers. If comparing with Google Home Mini, built quality and sound quality and mic of Alexa is better but when it comes to the software, Alexa stands no where",0.466666667,Positive
5,0,Alexa is smart device. Perfect one. My child likes it very much.,0.491428571,Positive
5,0,It's been long time I wanted a Echo which I received today. It's a marvelous experience of having automated voice activated dictionary and entertainment device. Thank You Amazon and both Alexa team to make me feel so special.,0.435714286,Positive
4,0,"Most of the time works well. However, command communication issues were faced occasionally.",0.25,Positive
5,0,Excellent product at an affordable price. Everyone must have this product at home.,1,Positive
1,1,"I am unable to setup alexa app in my mobile ,always find error to no network connection ,please help me",-0.5,Negative
5,0,"Everything is good , two things I want to highlight , first of all could not play radio fm chanel in kolkata , second one is fail to pair with my wipro smart bulb , please help me how will I do ...",0.132857143,Positive
5,0,This product is worth buying.sound quality is best.you should work on it's Hindi language because Alexa won't be able to recognize Hindi words easily. You should give private space to listener while they were talking.,0.308333333,Positive
5,1,The 360 degree speakers are great ..very loud and clear voice with a punchy bass this time around ..all features are working just fine except few minor tweeks (hopefully will get better for indian surroundings) definately a major update from the previous gen model. Go for it!,0.137083333,Positive
3,0,"I was expecting more from this, given the price of the product, the quality of sound is average. A bit Disappointed with the product.",0,Neutral
4,0,Would have loved it in black. Good sound output for a small speaker.,0.276666667,Positive
5,0,Simply outstanding. Does everything so well. Voice recognition is excellent and installation is a walk in the park.,0.75,Positive
1,0,"Review after 6 month'sMy eco dot has now stopped listing to me , i have to scream loudly to her any commandReview after 3 year'sthe update keep making this product worstEvery time it updates it gets more and more dum",0.366666667,Positive
4,0,Not bad. But it cannot recognize some voice commands. It says I don't know that,0.35,Positive
5,0,"It's amazing at this price bracket, and it's quite loud. I would recommend to buy this and do purchase wall mount from Flipkart for this gadget it's cheap there.",0.366666667,Positive
1,0,Starting it worked absolutely fine but exactly after warranty its sound breaking very badly. Don't ever buy this product,0.031333333,Positive
5,0,"GOOD MATERIAL, SOUND IS PRETTY GOOD, PROBABILITY IS NOT THAT HIGH BUT OK, USED TO LISTEN ALL INDIA RADIO.MY KID ENJOYED A LOT.",0.458571429,Positive
5,0,Its a futuristic thing.. great sound quality and mic as well.Even its make your old home theatre/speakers smart with alexa Bluetooth integration.Yeah it’s search is not that good but its alexa skills makes its a way better than others smart speakers available.,0.416071429,Positive
4,0,Very happy. Perfect for everything from wake up alarms to doing things.,1,Positive
5,0,"I gifted this product to my father, when I gave him a demo he was fully surprised and loved it. It is very convenient and easy-to-use. Thank you for making such an item.",0.3,Positive
1,1,"Product not working properly 1st time replacement requested ,replaced one also not working therefore returned not a good experience",-0.175,Negative
3,0,Product is amazing I really like this product I use to give commands and ask questions to Alexa it answer's almost all of the questions.. But if I want to change the connection of Wi-Fi it irritates me alot takes lot of time. .,0.4,Positive
4,0,"Good device but some songs are not recognise buy the gadget and not been played. Otherwise its a best product to buy. Sound quality, voice recognition and reaction to the command quality is the best. Happy with the product 🥰☺️",0.78,Positive
2,0,"After just 6 months of using it , Alexa had started showing problems like not connecting to the internet !Though I have kept it in the best conditionThere should be any warranty thing also and it should be exchanged",1,Positive
3,0,Poor voice recognition. Needs to be improved .Skill also needs to be added to recongnize the more phrases and sentences.Hardware is great .,0.3,Positive
1,1,Very BAD PRODUCT REVIEW..AFTER FEW MONTHS ITS STOP WORKING PROPERLY.google Home is FAR better than alexa.I am very much dissapointed with the product and after sales service.,-0.05,Negative
4,0,Good Product But sometimes not finding exact on net...,0.316666667,Positive
3,0,"Great Sound Quality, but for many things its suggests to visit the Alexa App for further descriptions which ia very time consuming, futher only people who have excessive use of online shopping and food ordering should buy this.",0.235714286,Positive
3,0,When I take the alexa to my sister's house it's unable to play because of change of location and then to change the settings takes lot of time.sometimes you have to shout for alexa to hear clearly,-0.2,Negative
5,0,"Plug & play type device, very easy to configure and easy to integrate with other intelligent devices like smart TV , smart light etc.",0.357176871,Positive
5,1,The media could not be loaded.  The product is awesome. I purchased it for listening to music on the go. I really very love the way alexa answers the question. Overall loved it.☺❤,0.5875,Positive
5,0,Except Bluetooth connectivity and all voice recognition it is great . Bluetooth connectivity set up very bad.,-0.055,Negative
3,0,"All is OK,,but At first it's operating process is so long",0.1,Positive
5,0,"Works like a charm. It can identify voice even from large distance, I have connect my echo dot with my home theatre; now I can enjoy Alexa in 5.1 Surround sound.",0.338095238,Positive
5,0,"Awesome. I have integrated the Alexa with my home, with smart bulbs, switches. It works awesome.",0.738095238,Positive
5,0,"Super product,Just go for it,It’s worth 100%",0.316666667,Positive
2,0,I can't use everywhere bz there is no USB charging option as well no battery facility. Meanwhile can't able to operate from mobile.also not possible to call mobile numbers.,0.25,Positive
5,0,Alexa is very smart and intelligent. I got this product during Amazon Great Indian Sale for Rs 2999 only. It is awesome music speaker and their are lots of skills to do with alexa.Thanks Amazon for such a wonderful product.,0.554081633,Positive
3,0,"A satisfactory product from amazon.It won't support the Youtube music, it need to be updated for Alexa.",0,Neutral
5,0,Good Product. Overall satisfied and meets expectation. Area of improvement—Not able to understand the request at times. Delayed or NoresponseAlso can’t restrict voice profiles to a limited few. One and all are allowed,0.238095238,Positive
5,1,"Happy to own this. Does a lot for just 3k. Amazing product from Amazon, indeed a great upgradation from the 2nd gen Echo Dot. Hoping to see Alexa updating everyday with new skills.",0.390909091,Positive
2,0,Alexa is dumb. You say something and it says something else. You play Arjit Singh songs and it will start from the same song..It's just irritating..I am not enjoying it at all.. Please find a solution which is more intelligent,0.135,Positive
5,0,"Got it at a good price during the Amazon Sale , Highly recommended, using same model from more than a year now , no issues, good speech recognition, responsive to questions, sound quality is average not too good - not too bad",0.256666667,Positive
4,0,"It’s a great device as my family members loved it but I only find that Alexa app is too much buggy. Once that is fixed, this device deserves 5 star 🌟 then",0.36,Positive
2,0,Not good as I wish many time Alexa doesn't respond 😒 and many time Alexa doesn't understand,0.216666667,Positive
5,0,Even a Bluetooth speaker of this quality cost more than this( mine got in 2k with free bulb)Still trying to figure out all options I have. There is so much in offer at this price point.My son is loving it too.,0.425,Positive
5,0,"The product is really cool and very usefull,alexa is ausmm in sch a great deal in 1999rs and got wipro smart bulb free with alexa that is also value for money...only issue is the delievry boy was so rude and so duffer..packet was opened before i got the product and bulb box was also broken..",0.180612245,Positive
4,0,Sound quality and voice recognition are good not the best. Dumber than Google Assistant. Works nicely within Amazon ecosystem. Lag in Bluetooth audio output. Need to get smarter. No ability for continued conversation.,0.675,Positive
5,0,"Very nice product, already had Echo now got this dot to gift.. beautiful product",0.815,Positive
5,0,Excellent Buy for 1999 on Amazon sale bundled with Oaktet Remote. Works awesome.,0.633333333,Positive
5,0,You cannot deny that this product is totally worth the money. I read 100s of reviews before buying this product just to make sure I am not regretting after my purchase.,0.4,Positive
1,0,"Recognition isn't upto the mark, the sound quality is not really good as well, and it gets stuck in between while giving commands sometimes and then you need to restart",0.025,Positive
5,0,Some of stuff are very easy with alexa kids are very happy with this,0.781666667,Positive
5,0,Really nice product I gave it to my husband for his bday he liked it very much,0.486666667,Positive
3,0,"When we connect to Ecodot from wifi, it takes a lot of time and does not provide any information in Hindi. It does not even tell the time of the train.",0,Neutral
1,0,"In voice recognition and giving best results, Google Home is the best. I feel connected to Google Home but not with Echo Dot.",1,Positive
5,1,"Awesome product easy installation, very Good item to give it as a gift",0.781111111,Positive
5,0,This is the third Alexa I have. It’s Mike is very good and the speaker quality is also awesome. Definitely worth every rupee. Go for it.,0.5525,Positive
3,0,Options available is very limited. Choice of songs from Ganna /Amazon music is not recognised by Alexa. It plays of its own. YouTube songs can't be played except thru Bluetooth,0.302380952,Positive
4,1,amazon alexa is very good .I LIKE IT YOU CAN BUY ITS A VERY GOOD ONE BUT THE PACKAGING IS NOT THAT GOODONLY A PAPER COVERING.,0.91,Positive
5,0,Mind blowing purchase.This product from Amazon is the best thing I've ordered till date.Sound quality is very good and we can give command from any room.Moreover Alexa has got the answer for almost any question asked.,0.955,Positive
1,1,Very low sound. Technical difficult,-0.025,Negative
5,0,Alexa can still grow and become better and understanding could get better. And if Alexa can't understand what device you are talking about it would be better if it stops saying did you mean TV..,0.296875,Positive
5,0,"Best product from Amazon, for home use, Children's study purpose - usage of right direction will be a limitless possibility of this device.",0.642857143,Positive
1,1,"Wifi password issue .. password working on all devices but not on echo dot, tired of doing setup...no technical support engineer to do installation...google home is much easier to use",-0.066666667,Negative
5,0,"Awesome buy.The product is really enough for a reasonable room. Stylish with decent sound quality.Using for music, news, and controlling lights .Alexa is a fun partner.",0.366666667,Positive
5,0,"Easy to install,problem is when power cut it is reset",0.433333333,Positive
5,0,awesome product from amazon i reaaly loveditthe value for money is worthable i bought it on 6th augprime sale on offer i got for 2249rs only if any one gets the product in offer you can buy it really amazon products never disappoints the customer expectations,0.4,Positive
5,0,Great product Thanks Amazon best speaker you will find in this price can also run with Bluetooth and mobile hotspot bought it on prime day @2500 rs with a bulb absolutely free,0.6,Positive
5,0,"Everything is perfect.. I have returned and booked amazon echo input, because amazon echo dot is not portable",1,Positive
5,0,"Great fun for entire family. Sounds much better than 2nd Gen. Amazon has great voice recognition software, upgrading it's features regularly. Thanks for the great product, kids are liking the most and keeping them away from tabs 😀",0.433333333,Positive
3,0,Some Songs are not able to play. And some information unable to provide by Echo dot.Other than it’s good product,-0.016666667,Negative
5,1,This proves that we live in a modern era and we don't need those jingling wires anymore just say 'Alexa' and Bam there you go!!,0.249621212,Positive
5,0,Alexa is superb piece of technology. But need to improve the quality of the product.,1,Positive
1,1,Alexa wifi got disconnected and we’re unable reconnect.Online support is negligible.Dot is lying wasted.,-0.35,Negative
3,0,"Major issue - It dont have any battery, so you have to keep it on continuous power supply & also need continue wifi to play music.Instead of this its voice recognition & action is too fast , sound quality is also too good.",0.2925,Positive
1,1,The media could not be loaded.  It's not working properly check the video and support to resolve,0,Neutral
1,1,என் ட அலெக்சா தமிழ் பேச மட்டிங்குது ஹிந்தி மட்டும் நோட்டுது கிறுக்கு பஃக்கஸ்,0,Neutral
5,0,Best AI assistant out there and what a hoot to use. With the ecosystem setup my home is fully automated now!,1,Positive
5,0,"This small lil thing is really smart and understands what you want . For a throw-away price, I have an assistant who does everything for me.",-0.017857143,Negative
5,0,I received the order after one day of placing order. It's is good and speaker is awesome . I fell down twice my desk it was not harmed. A Grade Product.Thank you Amazon,0.514814815,Positive
2,0,The product is average if I compare to Google mini.Half of the times it is having difficulty connecting.And I have a fibernet connection with 50mbps.,-0.15,Negative
4,0,I bought this for my small home and it is working very effectively. Only thing is that I couldn’t figure out how to connect my Samsung tv with Alexa. The sound quality and voice recognition is very good,0.265,Positive
5,0,Nice product. Sound quality is average. But in this price amazing.,0.3625,Positive
4,0,Overall product is very good. I tried to use the mic for calling but it is not possible. Also if you want to search a specific song it is slightly difficult,0.082,Positive
4,1,Its made in china product...i am thinking this is made in usa product,0,Neutral
1,1,Received the product with damaged charger. Seems to be used. Returning the product,0,Neutral
5,0,Very good product for the initial phase of home lights automations. Works really well with the voice commands.,0.37,Positive
5,1,I have the bigger version too but dot is small and convenient. Works well and has good sound quality.,0.2125,Positive
1,3,The media could not be loaded.  When I ask something Alexa only replied (sorry I'm having trouble understand you right now) what can do now?,-0.103571429,Negative
5,0,Overall nice product and highly recommended. Good replacement of normal bluetooth speaker as sound quality is also unexpected from this small handy echo dot.,0.273333333,Positive
5,0,Extended warranty comes in handyThe power adaptor is little bigShould be used on a surge protectorAnd also preferably a extension board since the adapter makes it hard to use the switch,-0.239583333,Negative
5,0,Echo really 3rd. generation with sound performance listening .,0.2,Positive
5,0,My favorite of all amazon product... Value for money.. Loved it 😍,0.6,Positive
4,0,Good speaker but this is more helpful only if most people using this device coz we can only get all the options if others use like call and all...,0.34,Positive
5,0,This product is superb and useful for students and businessmen I have black colour and really liked this product buy it once you gonna like this this my suggestion note that if u want to listen any or every song then you need a prime music subscription but if some then save is alright,0.433333333,Positive
5,0,Everyone knows about it just that Indian version has few modifications and settings compared to other Echo dots,-0.1625,Negative
1,1,This is not a good one. It cannot search songs based on the instructions and it is tough to handle this speaker,-0.369444444,Negative
1,0,"I have been using the Echo Dot for over three months and suddenly the Alexa doesn't work without the power cable connected. And since i got 1 year warranty, unable to find a place to return and claim on warranty.",-0.25,Negative
3,0,It doesn't understand whenever we ask to play Hindi songs most of the time. Overall sound quality is good.,0.4,Positive
1,2,I ordered eco 3rd gen with smart led but received only elexa led is missing very bad experiences,-0.179142857,Negative
5,0,It's the best one. Echo dot has a excellent speaker compared to predecessor.Over all a good buy.,0.9,Positive
3,0,Yes it is most popular but it doesn't have any use except listening songs cause it doesn't know any more information about most of the things same if you search on google it has every single information,0.338095238,Positive
4,0,Works good but voice recognition sometime bad ..For using this we have to learn how to talk and command this device ..,5.55E-17,Positive
1,1,The Alexa echodot received is not the fresh piece and it had scratch marks and faded grey appearance instead of white....surely it is not the fresh brand new piece....would lyk to return it..... highly disappointing!!!!,-0.062727273,Negative
5,0,Sound quality is goodBluetooth connection is little bit hardRange of hearing voices is pretty nice,0.265625,Positive
5,0,"Product works fine. The manual should be more informative, like what/how to do changes when the customer switches from one service provider to another for internet.",0.458333333,Positive
4,0,Alexa integration very weak n also the sound quality is weak,-0.154166667,Negative
5,0,"The media could not be loaded.  Awesome friend and helper, loved it 🤘😍😇",0.85,Positive
3,0,Grttt quality wise but its better to buy a good Bluetooth instead because of limited pairing option. We can’t connect with anything we play on phone,0.457142857,Positive
5,0,"While we might still want Alexa to be more understanding, the sound quality for the music is just awesome for the size and price. Not very loud though.",0.465384615,Positive
5,0,"Good for kids,can learn,also very good for senior citizens.",0.805,Positive
3,0,sound is low.. below expectation.. the voice recognition is also giving problem.. the size is very very small.,0.025,Positive
5,0,A value of money product. This is the third one I brought,0,Neutral
5,0,Can't review much right now as still using & learning. Only getting issues to control Fire TV Stick through this Eco Dot. But product is very good & i liked it a lot.,0.448928571,Positive
4,0,Alexa is a flagship product of Amazon... It's a good product provided you can use it fully....,0.7,Positive
5,0,What a nice product but there is an problem that it need alexa app and takes time to login..other vice it is a massive product .I dont have a sister but after alexa came I am not feeling lone...😍😍😍😍😍😍😍❤❤❤❤❤❤❤💓💓💓,0.3,Positive
2,0,"It wont respond properly, Most of the times it says “ I Dont know that”. It wont recognize regional movie names or songs. It plays random songs or simply it takes the songs from Hindi chart busters. Overall just ok product after few days u feel bored.",-0.028571429,Negative
5,0,It does everything that I expect from it. Skills are getting updated regularly. The most important thing for me is it understands my Indian accent. I wish Alexa can make calls on my behalf to all my contacts irrespective of whether the person called owns an Echo or not.,0.3,Positive
5,0,"Best thing, i took for my daughters birthday.All t happy with Alexa",0.9,Positive
4,0,Response -4.5/05Sound -04/05Look -04/05This product is very good for those who want to listen music . There are limited options in alexa as for most of the questions it is not responding.,0.446190476,Positive
5,0,Best in quality and connection to WiFi.. superb music collection and music pitch and volume is the best in the series...No issue at all . Just buy it.,1,Positive
5,0,Sheer delight. Big suprise came in little packet. Amazing sound quality from such a small device. Hope to see it gets intelligent every day,0.1703125,Positive
5,0,When I said good night Alexa by 1am.alexa replied take proper 8 hour sleep and allow me to set alarm 4u😅🤣...I luv it..Everything amazing,0.433333333,Positive
1,1,I am totally frustrated with this device I want to return this but Amazon curries guy not coming to pic up my product,-0.7,Negative
5,0,LIKE - Works great.DISLIKE - Amazon delivery to other person even when I am available,0.1375,Positive
3,0,"Still need to improve a lot , the data it stored is very very less , even easy things it can’t understand and reply to us but the positive is good connectivity to mobile & internet but it lacked sound when i connected to my laptop overall my review will be 3 star",0.257323232,Positive
5,0,"Good Quality , Sound is too Good , its worth to buy",0.525,Positive
5,1,excellent product from amazon.and microphone is fabulous. even when i am playing the songs at highest volume alexa is still able to hear my comands. very much satisfied with the product.and responses from alexa are very quick.great value for money,0.52,Positive
4,0,"Wow....!! After I had Alexa at home, she made my day! She not only solve all ur problems she is also a friend ❤😊😊😊",0.09765625,Positive
3,0,The Alexa is overall a good smart speaker.But at times it has difficulty in processing the voice commands.sound output is very good.,0.456071429,Positive
1,0,Not user friendly. To play music you have to be amazon prime account. You buy a normal bluetooth speaker. Instead of buying Alexa . Bluetooth option not working properly. U need connect with current directly . Waste of money . purely waste,0.020833333,Positive
5,0,This product is so much useful for me in day to day use. Helps me in lots of ways. I'm very greatful about this product.,0.25,Positive
3,0,"ProsGood sound quality, nice designConsRandomly listens to anything. I feel Amazon is collecting data by listening to everything I say (even without the keyword Alexa)Doesn't seem to play if I ask Alexa to repeat a certain song, instead it just beeps.",0.404761905,Positive
1,1,"Ok to buy if you are in amazon echo system.Otherwise buy google home mini, its much better option",0.5,Positive
4,0,Excellent audio.... Great sounds... Only wish that the collection of Tamil songs is higher... Amazon needs to look into this to tap more into the potential,0.425,Positive
5,0,Simply superb. Voice technology is the future. Must have product. I am sure Alexa is still learning and will improve over a period of time.,0.5,Positive
5,1,"It is a good AI speaker,Liked the device very much.Hindi needs improvement in the device.As the device gets older the voice/sound decreases gradually.",0.355555556,Positive
3,0,While playing music it can't hear voice we have to manually press the button. I feel bad on that. Voice recognition should improve. Sound quality is good.,0.133333333,Positive
5,0,Wonderful experience.....very very accurate and so much improvement..... Better than Google I guess,0.555,Positive
4,1,It is disappointing that the eco dot 3rd gen failed to auto configure using Alexa app. I had to finally resort to manual configuration. Pl ensure this problem is addressed,-0.275,Negative
